i,t,m,Energy,Protein,Fiber,Folate,Calcium,Carbohydrate,Iron,Niacin,Riboflavin,Thiamin,Vitamin A,Vitamin B-12,Vitamin B-6,Vitamin C,Zinc,Magnesium,Phosphorus,Potassium,Vitamin E,Vitamin K
H00307-04-01,2013-14,Central,1.6878300244112974,2.916656576256258,1.9812282239441177,1.8675678231436015,0.4725209909429128,3.9346439435488634,1.9496015523597587,2.226856189079468,1.919635592039626,2.4281845854901123,0.904198824380566,2.9681968409946298,3.7104485931032904,2.9415352159424804,1.4241377590826174,0.0,0.0,3.185616365462868e-05,0.0,0.0
H00312-04-01,2013-14,Central,1.2671959578863232,2.0164628113073415,1.4625076457885615,1.3804669221189618,0.36062075361608326,3.0464975881010865,1.2959973595338885,1.6252361099450934,1.3757462117875199,1.8126677828218107,0.5652815322822858,2.01124539689041,2.831345232348309,1.9547689626718052,1.0091275435102627,0.0,0.0,2.3675233676239704e-05,0.0,0.0
H00313-04-01,2013-14,Central,3.985659267196365,7.673266146929272,4.937504389381332,5.154745020180819,1.1019865216747857,7.8951778206077154,5.216870527068641,5.613801089906372,5.02333557526668,5.788424575587982,2.1127817640044704,7.76159573763046,9.330542027567487,8.592195949229001,3.267629636544275,0.0,0.0,4.009936953509169e-05,0.0,0.0
H00606-04-01,2013-14,Central,1.534501287120238,2.539576874796896,1.7726982765715418,1.5993009435013907,0.40636748717912785,3.5107279586401674,1.475555531173124,1.9385288967947827,1.620028650919294,2.089582222791076,0.7887192649998523,2.5033590352098565,3.231842318115494,2.4748739363536267,1.2558508360690994,0.0,0.0,2.842589696441863e-05,0.0,0.0
H00704-04-01,2013-14,Central,1.1343085997392044,1.9157824937174988,1.3079636765994933,1.2074141691839975,0.2855914468319608,2.596697294731326,1.1752133021846192,1.461262932919377,1.2201867873079928,1.6369749916831704,0.5660102724978492,1.846702104979341,2.581375737249867,1.9369029834527693,0.9283487491745613,0.0,0.0,2.0942637533148486e-05,0.0,0.0
H00707-04-01,2013-14,Central,1.634540352563735,2.751776236680582,1.911993401847086,1.8207769007778287,0.44492528341215476,3.733208610909397,1.622211071592417,2.1369790965211863,1.8000065604331992,2.2904774673746346,0.7725446890153873,2.6863350499991445,3.634159305561698,2.6601356345444493,1.3008454950396555,0.0,0.0,2.6545032819704546e-05,0.0,0.0
H00710-04-01,2013-14,Central,1.3581201879859608,2.504090077051076,1.5870746684588097,1.5916243008165922,0.3032900422267677,2.715629475607712,1.6102413729812415,1.7929655513455323,1.541783261200039,1.9750217371501217,0.6751340375102949,2.4317142067196373,3.109427215891325,2.5240190064627477,1.0659516140667116,0.0,0.0,2.298404903257048e-05,0.0,0.0
H00712-04-01,2013-14,Central,2.8991629365823313,5.151532006987514,3.4505161955564883,3.509442332822819,0.8188000104137038,6.206975503523158,4.314972042195323,3.917523326353963,3.3973369115347536,3.9857350635038338,1.3952178131995414,5.690219891733213,6.084761668437458,5.18725230293866,2.1833388648209207,0.0,0.0,3.848766732014335e-05,0.0,0.0
H00801-04-01,2013-14,Central,2.0277753897632893,3.6186015787861496,2.377298371211443,2.1979774377130132,0.48605168312912533,4.026140993244072,2.0288234120608704,2.569659125583375,2.399289159730514,2.7353387601842174,1.085186647087205,3.6321188522171455,4.314374141573351,3.8566243462112086,1.6076497245518477,0.0,0.0,2.700080125511489e-05,0.0,0.0
H00802-04-01,2013-14,Central,2.0175180528882026,3.555287778429063,2.3987970398028238,2.479319290193998,0.5610425817021748,4.571843502686656,3.0526051721408627,2.6927616194214905,2.33329502588615,2.8827715227310904,1.047077198614973,3.8226108668421186,4.4674162795608305,3.6779832318853867,1.5549934208511216,0.0,0.0,3.417167076062911e-05,0.0,0.0
H00803-04-01,2013-14,Central,2.247248596974745,3.898297026971053,2.7188658000811206,2.7658587019969474,0.6806705053167401,5.1980081951601855,2.949489709198572,3.0473087364902964,2.640493056055033,3.3890549849625535,1.1306568166144655,4.00300834557497,5.660663943227674,4.173393031507357,1.8178372304370576,0.0,0.0,3.352686174476112e-05,0.0,0.0
H00805-04-01,2013-14,Central,1.739664255298833,2.8793881389774043,2.0654463184196636,2.0386998853395473,0.4765721154769871,4.211244409669877,2.3156814560130226,2.2323113006253754,1.9319945653052595,2.437486230973546,0.8244347853246724,3.0729228531757453,4.046482390246559,3.3040226263199735,1.2936573433791874,0.0,0.0,3.345399713972388e-05,0.0,0.0
H00809-04-01,2013-14,Central,1.2258472904326405,1.9946347360002576,1.5039298255130722,1.3218407594563981,0.28498207339896914,2.847078526600698,1.2487612605906786,1.5306160597876883,1.254137327628661,1.7925495027914606,0.6496462172058932,1.681828989820165,2.995134355150161,2.273864385868803,1.0195373147947149,0.0,0.0,2.155393481223186e-05,0.0,0.0
H00810-04-02,2013-14,Central,1.1335958853287806,1.9939079130431612,1.4003272456379972,1.380146414979258,0.26747858593637974,2.599261181543945,1.2753288428424956,1.480344901335234,1.167710217379556,1.6161563485650983,0.4731429526304898,1.8192539728996961,2.569425382319054,2.109831929777835,0.8456540372358412,0.0,0.0,1.779023898272032e-05,0.0,0.0
H00811-04-01,2013-14,Central,1.1826366077148598,1.9815109316987252,1.3868472483839995,1.2688585012971723,0.29865853061361514,2.7290549983138535,1.1353952441351558,1.5058199730859887,1.2696860005627177,1.7388054245837097,0.6302774128668486,1.8205416936139374,2.7039146694623293,2.1317461067823373,1.0089648981875108,0.0,0.0,2.460276769186825e-05,0.0,0.0
H01209-04-01,2013-14,Central,1.5249294853837312,2.5550880006465513,1.7990387150821054,1.7757070125842411,0.40183196510069985,3.6218673121660236,1.747839311169503,2.0149572259877893,1.7237072077133229,2.405377059668005,0.6389736316242716,2.4494740966905906,3.7041083570180344,2.3239978473452485,1.2323379889883135,0.0,0.0,2.6990793428013673e-05,0.0,0.0
H01209-04-02,2013-14,Central,1.9624493245725974,3.8032977050833114,2.3049592563044308,2.3410775279286615,0.46535074789464964,3.4088571095615356,2.2840309540638155,2.654750208936843,2.2016654478363136,2.8632344385940613,1.0439017488782594,3.5698839735377494,4.87242922105882,4.391203376151926,1.7003666439484493,0.0,0.0,3.63283820018713e-05,0.0,0.0
H01209-04-03,2013-14,Central,1.5179412459474728,2.482826406086342,1.866761053510021,1.8134905563193162,0.42656028194776574,3.5920579197728504,1.3854113564682444,1.917090995062391,1.6798125349059077,2.1912287627141693,0.8098953272169257,2.229576334956725,3.416725479648804,2.8871999328419102,1.2773735716681216,0.0,0.0,2.7282899923379845e-05,0.0,0.0
H01210-04-01,2013-14,Central,3.211239748108819,6.686647481974141,3.919892034363405,3.8525949883250328,0.7363207521250369,5.807255810113959,2.9198168820725425,4.515391542611094,3.9744873692480454,4.8964626903606465,1.7021710195179078,5.653223402402241,7.6437780973533735,7.148282147983435,2.9911493878531092,0.0,0.0,3.591268983052414e-05,0.0,0.0
H01401-04-01,2013-14,Central,3.411827693734661,5.801492242870981,3.856028396789012,3.5087433209848555,0.8876372127561352,6.808397210000404,4.739093837824983,4.370779323557302,3.8653644146598136,4.4098315753683615,1.577498632835414,6.424806425449953,6.51854382116098,5.342872714391338,2.5700053854199902,0.0,0.0,4.2739793050812715e-05,0.0,0.0
H01406-04-01,2013-14,Central,1.2494390638381885,2.1057385606025663,1.447042318243528,1.3975582499822794,0.3084516198783767,2.6210885621818285,1.3373743963266758,1.5647146026862977,1.3938249252950496,1.7375391072440174,0.6414334627765537,2.120621459796484,2.7027904952755093,2.148680676212547,0.9749953632791573,0.0,0.0,2.2721982920884325e-05,0.0,0.0
H01409-04-01,2013-14,Central,3.3100479847704922,5.243356042367702,3.7154253079069406,3.1965888445091317,0.7559630359169894,6.9445631072337655,2.5293370814640914,4.064046947537292,3.9095739324626786,4.813956673510424,1.69605114263379,4.835136137975755,6.769873272118615,5.8267749626492815,2.5841100103712504,0.0,0.0,7.13945797826579e-05,0.0,0.0
H01601-04-01,2013-14,Central,4.75863630607769,8.143115192835719,5.362611960761603,4.5796812240623765,1.0486763616317205,8.3698436205967,5.936392642219092,5.792166559731838,5.344836213722044,5.784251354307267,2.3346086344640913,8.30004530859062,8.073384287208212,7.852302173017028,3.5960394334444805,0.0,0.0,5.483910133139755e-05,0.0,0.0
H01604-04-01,2013-14,Central,5.092164418938013,9.406983804448394,5.87025918151565,6.338499280097011,1.4593127913634607,9.722492335891683,6.019402252142942,6.927698158765304,6.236081177779553,7.339532735467905,2.531886964994032,9.882128450872228,10.023511517509624,9.366369668214682,4.111963253334129,0.0,0.0,6.83577665222182e-05,0.0,0.0
H01605-04-01,2013-14,Central,3.1186120728550604,6.009110864959685,3.656854873565221,3.246026884910083,0.7606510677650803,6.054863763352541,3.6525436188348626,4.355474024357971,3.72136841558338,4.380747600581371,1.3068197824574286,6.506337594406316,6.182072468576486,4.661475066740827,2.507327264223192,0.0,0.0,3.2097917981081965e-05,0.0,0.0
H01607-04-01,2013-14,Central,1.6685015338405715,3.036938165001512,2.026483118524296,1.9045335702167216,0.37527854551049494,3.333746475826397,1.4854999645872604,2.194074312111441,1.9150725228408862,2.508210747664685,0.8982647096219267,2.437494569344139,4.062211395024963,3.2321656733788564,1.4827113415534106,0.0,0.0,2.4286413893316024e-05,0.0,0.0
H01612-04-01,2013-14,Central,2.147408306502229,4.442330434081115,2.5514914858458044,2.500728796559601,0.43541747333680014,3.425169051394605,2.307170332551283,2.8475744032164307,2.535126968449027,2.985320389175281,1.2793890179532486,3.932246137428529,5.145159022049614,5.737587378694736,1.7861995680516227,0.0,0.0,3.0683412922821286e-05,0.0,0.0
H01801-04-01,2013-14,Central,2.1460149470934837,3.806444115146832,2.4635750816600708,2.1570125237776208,0.47900069187580113,3.837580284047697,1.704141616129604,2.656595300788268,2.3798243197152775,2.7771158622061587,1.1599304425317438,3.5469151644957573,4.3451506184951985,3.6676149738239334,1.8164589820887818,0.0,0.0,2.891188354855437e-05,0.0,0.0
H01806-04-01,2013-14,Central,2.356416009755902,5.056644811929023,2.9051722507678717,2.990699943574299,0.5603429439416492,4.0634763827687514,2.0602578571626196,3.309040501397022,2.8803195334598772,3.5971539172710445,1.4982588568983344,4.115313116350627,6.090593185815008,6.220508784295814,2.316831115318684,0.0,0.0,3.696168135551005e-05,0.0,0.0
H01806-04-02,2013-14,Central,2.3919194371872075,4.547590630719602,2.880323154652881,2.7445512034497077,0.5436062043619649,4.226757632507683,2.6177516875113076,3.1332371283482976,2.6113169275266666,3.3062282124484166,1.1854070080663486,4.292248336742214,5.302049468430483,5.320993980270454,1.9790278946506852,0.0,0.0,3.560068279515445e-05,0.0,0.0
H01809-04-01,2013-14,Central,2.144376778627663,4.336965341937506,2.6173519519310253,2.5608167415587233,0.4808210567656059,4.0012089337977175,2.065732172015376,2.9757323078613385,2.680589315591772,3.2249214487480793,1.258025124397486,3.6397827487802323,5.345446243488223,5.1997086719824805,1.9033867983209434,0.0,0.0,2.880427456633825e-05,0.0,0.0
H01813-04-01,2013-14,Central,4.53324237791665,8.209492129959846,5.344875732978248,5.074208687231566,1.2066117528686129,8.876098687437866,4.206999952959945,6.066873758541946,5.608198403710506,6.413239777262514,2.132582445954968,8.11049657916433,9.660736698141145,7.584794715313042,3.770342033384571,0.0,0.0,4.2147619654080246e-05,0.0,0.0
H02108-04-01,2013-14,Central,1.5570262430385415,2.5851209463294835,1.9166784368581369,1.889024469572196,0.49162170694149876,4.033399574312992,1.6325242290493998,2.046945156277668,1.8005587563356973,2.315109832263693,0.894868333782289,2.470874616527688,3.835772825249714,3.154653619987411,1.326684453687263,0.0,0.0,3.0413276354691303e-05,0.0,0.0
H02110-04-01,2013-14,Central,2.0994775729758346,3.6408715342938334,2.5073685072454994,2.5056064828331728,0.608366753321651,4.667372973520635,2.52230578868341,2.7957725357623957,2.4383046175065464,2.922471557084475,1.0503584606881717,3.836039208703101,4.5049776049618675,3.7331065502304623,1.658663752760823,0.0,0.0,3.1434040972432774e-05,0.0,0.0
H02111-04-01,2013-14,Central,1.5167723519025968,2.455487450696404,1.825243460571122,1.6529849356996662,0.44470778691948204,3.6661866400870156,1.525892298115432,1.9252017098172323,1.6664127339630683,2.114782300087877,0.9150456868488325,2.322756649152347,3.558807368807753,2.6641573769919393,1.264294993353356,0.0,0.0,2.109747938901534e-05,0.0,0.0
H02113-04-01,2013-14,Central,1.251612393913532,2.174198623259565,1.4621935793685548,1.4042621854921766,0.31550532599742287,2.7366250659190836,1.421284271047703,1.6425269199883379,1.3625075639528512,1.801373556104532,0.6407589440862782,2.123206198202786,3.017724874046394,2.1820168418747805,1.0167977784783775,0.0,0.0,2.212749696128208e-05,0.0,0.0
H02203-04-01,2013-14,Central,1.9794227597177152,4.0171410871631865,2.3645980202355132,2.331457012631217,0.4214594672939093,3.6386621175005285,1.7788849206208706,2.7158583443591873,2.363251759409615,2.9993917010120024,1.1281717826938213,3.271898200223329,4.960851291917604,4.634792643931284,1.7917365604583555,0.0,0.0,3.122396391559649e-05,0.0,0.0
H02205-04-01,2013-14,Central,1.8031249084580239,3.4901879225278156,2.150170984551298,2.091680957947324,0.3860232420123296,3.385207748294359,1.8808778895298068,2.3804796428079675,2.1643823529693322,2.6234604279251084,0.9135260201693483,3.302736720966601,3.9585701980829593,3.2125852841311158,1.4514816018676386,0.0,0.0,2.3536048112687228e-05,0.0,0.0
H02206-04-01,2013-14,Central,2.279374840178,3.9690412815684217,2.635538182834617,2.3983065493896523,0.5337634282538527,4.485808732143872,2.143262344800098,2.8340247351958006,2.5668198850968755,2.998509085529217,1.1528197638927058,3.957262647817387,4.662979146377552,4.000015332826429,1.7937456694742895,0.0,0.0,3.166177926455168e-05,0.0,0.0
H02207-04-01,2013-14,Central,2.708257355172484,4.9110600045721435,3.1937912673613673,2.9402576015469037,0.6959894281649944,5.36925561013222,2.316352078821561,3.530621377428666,3.1905907334716135,3.676025075945246,1.480888857921545,4.680660852093118,5.600699345967026,4.80786487117138,2.3477033555603866,0.0,0.0,3.4642924045725683e-05,0.0,0.0
H02304-04-01,2013-14,Central,2.9950532901431965,5.15481947097662,3.3695224976178637,3.389130013535979,0.821050213263128,6.402409177091669,4.388088840729754,3.9300193663956713,3.4543900927156925,4.148409991446876,1.4788690272528098,5.614118898984921,6.585916345580959,5.204118108370778,2.273253566364685,0.0,0.0,5.014536664473905e-05,0.0,0.0
H02305-04-01,2013-14,Central,2.256749712805587,4.246767217900894,2.6569723913577916,2.5388306077332072,0.47349744783137454,4.109521676205359,2.1491292178178183,2.8860661410330177,2.787998352421533,3.25582454807853,1.278620570663831,3.8865431723989334,5.174873016403738,4.742972687345634,1.7859959338585947,0.0,0.0,3.41110797351874e-05,0.0,0.0
H02310-04-01,2013-14,Central,2.568861407835435,5.0693360668467005,3.1286888396583743,3.083750753337757,0.5714095891918395,4.858937911086417,2.5814632072184858,3.4633316751782095,3.2667553771435767,3.8476349303977186,1.4933172180500345,4.580498997355959,6.126807513169836,5.728209240017593,2.113242102843473,0.0,0.0,3.792994649262871e-05,0.0,0.0
H02401-04-01,2013-14,Central,7.480564306961733,11.298284867617891,8.208115717516224,6.30259392101969,1.7533329137275804,12.982987138722054,9.441459963180572,8.521425274388733,7.714195223570699,8.266742363380347,3.4002278391891667,11.483645260061321,10.218692098792483,9.733027315378177,5.74980162631891,0.0,0.0,8.638430650105119e-05,0.0,0.0
H02407-04-01,2013-14,Central,4.876102309069683,7.221444124444338,5.273848228860131,4.0244087395345405,1.0786415348131213,8.637132121214247,6.065798332743554,5.456648749654919,4.8123300927163,5.494005447174384,2.1784445090057285,7.210653177181732,6.797960540862507,6.27211769596333,3.7552255938708337,0.0,0.0,7.355040020886359e-05,0.0,0.0
H02409-04-01,2013-14,Central,5.638851119007886,12.47955158857791,6.47291981720935,7.2421317787673924,1.3766706753464735,11.309349291620869,8.1168213523636,8.381493537086591,7.664547910200467,8.597595187257872,3.476542248900192,11.778144214334487,13.18812863988703,14.470519761733794,4.88299012354698,0.0,0.0,8.747249403105614e-05,0.0,0.0
H02412-04-01,2013-14,Central,2.248010800184852,4.113459681110882,2.7423144890502416,2.649571465744286,0.6284978425865498,4.7323772591507005,2.1933523878284658,3.011474327023054,2.6564821364072375,3.2730458182184554,1.2703102324968294,3.8964566190148573,5.243978626978161,4.439131002454186,2.0005252332812957,0.0,0.0,3.0090377519993336e-05,0.0,0.0
H02507-04-01,2013-14,Central,2.13101403423757,4.002281157329434,2.566561074348272,2.4581671194504393,0.5128938820379637,4.2613130166840705,2.0676994733110825,2.7910830363296513,2.5417380318619247,3.043121963610844,1.1648886476636144,3.825420843943604,4.782597078775807,4.149867115844887,1.804551444937586,0.0,0.0,3.022865763468776e-05,0.0,0.0
H02601-04-01,2013-14,Central,5.562354640253089,9.153204583910101,6.171031374238993,6.481563894418466,2.163562311057145,13.411306030429868,9.655147887276033,7.562253126678843,6.538911714097912,7.7183788425171596,2.666095624663778,10.890113626237149,11.981547595485887,8.455797295019911,4.282246654941275,0.0,0.0,8.874514586754461e-05,0.0,0.0
H02601-04-02,2013-14,Central,1.401781183029956,2.4262477197097696,1.6922079196539914,1.6168670983592703,0.356234133893866,2.9172879537028664,1.532597873078226,1.789068076572894,1.6629399967856386,1.9528358201540037,0.7963750175622969,2.3838586951816922,3.1967308757678077,2.629893602633115,1.0984653609227466,0.0,0.0,2.040530100416238e-05,0.0,0.0
H02602-04-01,2013-14,Central,1.9878983965446286,3.4974835637154786,2.3598961126409645,2.349295856781859,0.5319702738908098,4.550949308946061,2.276598194067356,2.651752074242404,2.230168792149449,2.883408620626472,0.8375030227121488,3.5356551115408204,4.403462783516387,3.0437241922830953,1.5753954119952984,0.0,0.0,2.6001795851216682e-05,0.0,0.0
H02608-04-01,2013-14,Central,2.4410293355716486,4.437493560132858,2.9331253192503266,3.081053916644308,0.6919747713790191,4.995912419135341,3.4145534454313116,3.3377139099180893,2.726600270266064,3.5111194223194646,1.1567445546886672,4.65021315526007,5.378614200819256,4.574915218337438,1.958204857905702,0.0,0.0,4.034989964690123e-05,0.0,0.0
H02608-04-02,2013-14,Central,2.6806084360639395,4.995840874073792,3.101687558067248,3.180800827365743,0.6893449830622598,4.9869632255471545,3.402307358844476,3.6189761508835185,3.052742664373261,3.833785007099721,1.3601504460067078,5.005362978085825,6.340947380358547,5.490970737745984,2.1936967394564735,0.0,0.0,4.448505835823481e-05,0.0,0.0
H02609-04-01,2013-14,Central,2.5933766578753543,4.231860107889536,2.9335444333074494,2.8685326416008525,0.6561094062270612,5.27165045088097,3.5986430812875594,3.174574330359815,2.8120445145116064,3.410517203921513,1.241061998997818,4.598362330555102,4.708499709801601,4.269001576394162,1.8664644603575629,0.0,0.0,4.705327643444186e-05,0.0,0.0
H02703-04-02,2013-14,Central,2.527814827845413,4.454754612416796,3.0166482098930727,2.7597169527760697,0.7248969529030157,5.485722756173135,2.293144214978165,3.3434410791226403,3.019693467898336,3.4829084664739827,1.4039339866724057,4.343677143635654,5.1817425595089865,4.549895467724325,2.238541080425104,0.0,0.0,3.65208411408642e-05,0.0,0.0
H02705-04-01,2013-14,Central,2.7288161216809463,4.640574290269509,3.2083486444018914,3.139360126138066,0.7722882492591876,5.883198228610592,2.8297178580015556,3.5200151495880565,3.0459481064170233,3.667596003442353,1.373041100513128,4.769149376556421,5.317260520609483,4.60222680739162,2.157031433991416,0.0,0.0,4.3968792998996306e-05,0.0,0.0
H02705-04-02,2013-14,Central,2.807810712683312,4.452859498679951,3.0567084627900076,3.156187200264825,0.9910519008834805,7.026040602521322,4.7633328728070525,3.7011472649660777,3.0651896909012013,4.017524621798733,1.3033566363684412,5.11668804993046,6.259641597266521,4.229632511084147,2.158733376075338,0.0,0.0,6.831427467190708e-05,0.0,0.0
H02706-04-01,2013-14,Central,3.5930602051028355,6.784487164065977,4.200602464892232,4.329047674450881,0.9633575844720432,6.599138689353415,4.60253977309389,4.916999108052058,4.215070971508816,5.077221846874122,1.8380198771305885,6.8955198866531004,8.423271346579071,7.504561567195787,2.9353598278584507,0.0,0.0,4.971539783740582e-05,0.0,0.0
H02710-04-01,2013-14,Central,1.5215737934684919,2.3725472954697917,1.8866183177617062,1.7318037281913632,0.40637802520740396,3.5397653139978495,1.184784130924348,1.826791363645919,1.6724313848289467,2.2307801189715417,0.8362903136974225,1.8617792161242763,3.5129190011187954,2.8357529001023734,1.3213586520616694,0.0,0.0,2.727746426635228e-05,0.0,0.0
H02711-04-01,2013-14,Central,3.556714977758182,5.25149786465885,3.923159796975862,3.8174758711165135,1.1664075651176238,7.942139408933466,5.547789368737476,4.272921791658953,3.651488614831041,4.560981670100972,1.5617146698638824,6.169950636772389,5.549977474485947,4.869103968863598,2.494445610789975,0.0,0.0,7.317088520921822e-05,0.0,0.0
H02711-04-02,2013-14,Central,3.5288935834971515,5.752665692939452,3.9812876535417643,4.110228640233223,1.3189488618494167,8.67999796445211,6.03770801094243,4.795554614387563,4.043553307296827,4.964466574044927,1.587267854346672,6.862768897678083,7.862459170257362,5.307158870485232,2.6987164335608944,0.0,0.0,5.6999128959293366e-05,0.0,0.0
H02711-04-03,2013-14,Central,2.373390510277815,4.0605193315797665,2.832263908827435,2.5947457965524667,0.6574830034253313,5.083456690681866,2.3110524592941823,3.0278804458769732,2.8579510785114564,3.1564667301297296,1.2817854807812477,4.1356709175985245,4.95852126031691,4.5426666526632955,1.9047448401110643,0.0,0.0,2.8775897405007813e-05,0.0,0.0
H02802-04-01,2013-14,Central,1.9642229507228484,3.529920796354743,2.2405509683600076,2.113045136348932,0.4967022628710809,4.125915722259146,2.2063077608753945,2.6596641436630604,2.201625947714811,2.744438882956922,0.8694794969766914,3.633691200471116,4.233267077210326,3.1756640540413414,1.5645543712299226,0.0,0.0,2.6841338444037304e-05,0.0,0.0
H02803-04-01,2013-14,Central,1.7155790563061661,3.2301416419446674,2.090440578536098,2.0460818265684515,0.39633441856966506,3.1796671213670016,1.6336736744782159,2.2715525665119376,1.914869777048761,2.5043457005824457,0.9493143789830006,2.818413739552927,3.953043097799644,3.5366670606409847,1.5266758362734698,0.0,0.0,3.0847534928953636e-05,0.0,0.0
H02811-04-01,2013-14,Central,1.595788517686201,3.430854130057288,1.8666222974369333,1.9525092572033382,0.3103007885534089,2.903695330389434,1.624015543666329,2.191719990586627,1.9510539783090317,2.5325787549127305,0.9486136465106404,2.8384043850663128,4.198486792950346,4.169582704447905,1.382103575185134,0.0,0.0,3.126952172763166e-05,0.0,0.0
H03001-04-01,2013-14,Central,1.5451666828119806,2.580482417678216,1.8578359265686386,1.8045957163201025,0.44659098866749314,3.5827113980983123,1.797962765570412,2.0121205234397785,1.7556235999481997,2.2224717612880847,0.8201166289645109,2.6091679088822364,3.767536453655771,2.9588363590649296,1.2609744542565717,0.0,0.0,2.7623841858788823e-05,0.0,0.0
H03003-04-01,2013-14,Central,3.00137310260564,5.650618948991308,3.664919129439666,3.651505373191549,0.7940522547974016,5.604390836736282,3.6298931754924233,4.084579311672705,3.5999884754046705,4.195756445138757,1.5913045916186384,5.735706214790126,7.239664980449677,6.638932082121408,2.489178501177166,0.0,0.0,3.918230026059743e-05,0.0,0.0
H03005-04-01,2013-14,Central,1.9473274931620896,3.7155236205281232,2.3933131577725617,2.41604367517068,0.4390507546653676,3.930220477651477,1.8938027038511334,2.556948959573816,2.354984550510328,2.988330800011233,1.0827605456827598,3.287289733214965,4.847268359443795,4.197298370019185,1.6156763691493372,0.0,0.0,3.383241846506655e-05,0.0,0.0
H03006-04-01,2013-14,Central,2.700828531792306,4.636070516098314,3.189582421445518,3.1267834124728298,0.764162470295958,5.888410208023754,2.6350445314029862,3.6781643817262357,3.1513054202101944,4.025077295677645,1.1699255006179954,4.2989794745095695,6.266561818697041,4.460011821139213,2.3198681493170157,0.0,0.0,3.2528849384247294e-05,0.0,0.0
H03010-04-01,2013-14,Central,3.019210847903842,6.704556950454287,3.618600657921809,3.563250077177036,0.6150160183015329,4.895726749553652,2.9071519713668703,4.216073050265906,3.812665615710055,4.505677038103916,1.7137440132944601,5.824231891051538,7.149464674343034,6.789543412443335,2.77766371816231,0.0,0.0,3.522769495012857e-05,0.0,0.0
