i,t,m,Energy,Protein,Fiber,Folate,Calcium,Carbohydrate,Iron,Niacin,Riboflavin,Thiamin,Vitamin A,Vitamin B-12,Vitamin B-6,Vitamin C,Zinc,Magnesium,Phosphorus,Potassium,Vitamin E,Vitamin K
1013000201,2011-12,Central,1.1046458882443797,2.3560703389549396,1.2884419954619935,1.6248079071784325,0.34443026941205557,2.5575670962229995,1.2206329585209283,1.458978339872358,1.2159350413574055,1.5837683991684355,0.6082516931562131,2.659590999343453,2.8494974190847167,2.1380212546639656,0.9263549169043696,0.00010878097560401638,2.869567115071467e-05,0.000111857692272532,0.0,0.0
1013000202,2011-12,Central,2.0673891855897795,5.217600265876026,2.28437722196649,2.8573008709158474,0.6007885032972347,3.8503780275846156,1.9450887963532988,2.9791399994190697,2.399790217682538,2.8907985969974113,1.2109283161388364,5.549339211175199,5.308588656088631,4.420582761112264,1.958284730743167,0.0003128445983502026,6.13357148217721e-05,0.00024740174234205703,0.0,0.0
1013000204,2011-12,Central,1.8061576839456692,4.619661889919161,1.9731090762102133,2.2926695508279513,0.4420994746717782,2.740654977744232,2.001563501967094,2.507611256569836,1.9640221911251399,2.36516793105764,0.9652376092290692,4.591231920150162,4.329463341842722,4.038771762287988,1.7246177061199501,0.0002194123396555192,3.9533754892886336e-05,0.00015806986266373742,0.0,0.0
1013000206,2011-12,Central,1.7218579842610156,3.1103539023532303,1.770556004438384,1.9264245873921906,0.5761269047447627,3.812286630354893,2.6999894453575886,2.1555722121840644,1.6600225878595285,2.049543646771391,0.7150646834616207,4.065508192164078,3.6344292724920457,2.3907304495277812,1.2649443458616814,0.00017987945666480398,7.452148918970449e-05,0.00022691730589635147,0.0,0.0
1013000210,2011-12,Central,3.4003691226919748,5.71056345908029,3.462935805063081,3.10591504126695,0.8715533658872519,5.86452967179777,4.316083834677471,3.7397821155605677,3.110897720779916,3.446035637655341,1.6660707562175134,6.687466059052301,5.148038514457308,4.083934079129533,2.5669886908607977,0.0004203935124147531,0.00014413491854220107,0.000439712121185554,0.0,0.0
1013000212,2011-12,Western,2.1551638673257654,4.413329499857328,3.1115100024309843,3.7407938967484697,0.8696487419664626,4.448525032197825,3.6529294657800047,2.9310819860335533,2.347906929900458,3.4990091271956034,1.1697805962464263,4.088786434535534,5.368597292120675,4.245685462648158,2.075840054122062,0.0003193410612999054,8.637913953194163e-05,0.00028149128181038257,0.0,0.0
101300021302,2011-12,Central,3.918852300456368,8.269063818149053,4.217951326764797,5.047196773332016,1.134117917838892,8.373096934358179,3.91299714451971,5.34424407209693,4.252395270769877,5.102476560518758,1.7230943921005377,9.746935985532662,9.143410174805556,7.266027885719307,3.190047560338824,0.0005430369271350865,0.00012218330860539446,0.0005212378102220824,0.0,0.0
1021000102,2011-12,Central,4.338872902210083,10.964566642263918,4.42154019084803,5.47736018721938,0.9839422671708914,6.8003497159919455,4.8946727841068824,6.229962376840829,4.859855834851446,5.315248932436117,1.7403373840027045,11.99293526171014,9.712400755829707,8.142540880003212,3.509052135794846,0.0005311993675867,9.205164641636435e-05,0.0003729743826838498,0.0,0.0
1021000108,2011-12,Central,2.728906708000936,5.549664685984954,2.905835377607727,3.40177887669781,0.7860358847727299,5.59137022144108,3.5569767701402735,3.643641044356998,2.9493531125297427,3.366294319038131,1.0319030033854222,7.0627852995525595,6.078784093469015,4.54184754689437,1.9732707695057619,0.0004942022023952466,0.00013305443910641257,0.0005016568683247578,0.0,0.0
1021000111,2011-12,Central,1.8229908501648635,3.574381798692192,1.7314582264964538,1.8147168245875043,0.5018646940960946,3.7601254619668754,1.619884721280402,2.4441850663337137,1.670548274473044,2.017799274092742,0.6238420315510509,4.365553799647058,3.7191793471754107,2.6635492963294416,1.3309298168103552,0.00010879112939249847,3.6925456326650935e-05,0.00012578294586288675,0.0,0.0
1021000113,2011-12,Central,2.688824867839539,5.9788860617700585,2.881441212202045,3.4536002264323686,0.7090951597510983,5.259802134444609,2.7425659523463137,3.798280500801106,2.8837066332644445,3.468472370561488,1.0592198063729477,6.947648036788437,6.251045064277081,4.353415122833551,2.168354766185,0.00028949618383376547,7.785379515243764e-05,0.0002560147430867896,0.0,0.0
1021000201,2011-12,Central,0.9855380623523331,1.9372805102311668,1.0602795482539393,1.1589664156354316,0.2627027800391951,1.998848666859388,0.9888507529568057,1.1997296160088844,1.0011989873934841,1.3092592524519084,0.5014995749299072,2.077630755577093,2.3190607239131715,1.9031135265392354,0.8153722358526405,6.055702035680112e-05,1.4016980506188458e-05,6.985155888873204e-05,0.0,0.0
1021000203,2011-12,Central,2.1417440132268104,4.268692756257504,2.3474662247569063,2.4290542884432362,0.5514639174278945,4.497346869879357,1.8354840835596788,2.7981539659548296,2.1159521201956437,2.6259787933821674,0.9112939171227066,4.625442632014712,4.715628642783672,3.5649332397784277,1.6998977850674923,0.00020255325080772502,5.526317407873303e-05,0.00019603804236225538,0.0,0.0
1021000207,2011-12,Central,1.7420400896388422,3.549506014682127,1.9320625768387587,2.3233433706178634,0.5204154528551852,3.8258686699626296,2.3547277606545127,2.2736916633709128,1.8988550154289594,2.387386333192586,0.8733146646079519,4.073282950772165,4.146850446973841,3.038459692711462,1.4337146783588293,0.0001680828213401903,4.297572136538957e-05,0.0001758971916337286,0.0,0.0
1021000212,2011-12,Central,2.71366620561324,5.934418563949959,2.930966425663131,3.344012443856755,0.8363743517920803,5.747945996118741,2.201608767682364,3.7551761319050074,2.9681114991237223,3.502917950045402,1.3601706072743034,6.676299644649046,6.276084474103657,4.940567380210598,2.3624795443352085,0.0002828441734590083,6.964370686113318e-05,0.000267232606950093,0.0,0.0
1021000213,2011-12,Central,4.369241902044018,10.251874996754282,4.899096274305428,6.3378261910936615,1.2305999783283892,8.126874110617445,5.7255755764638,6.1755573417931044,5.136509173432797,6.028722580628014,1.8973121506495434,12.002281386827077,10.237468897565105,8.701574065378264,3.561090272916448,0.0007783171349467913,0.00016249999641794496,0.0006223741645254007,0.0,0.0
