i,t,m,Energy,Protein,Fiber,Folate,Calcium,Carbohydrate,Iron,Niacin,Riboflavin,Thiamin,Vitamin A,Vitamin B-12,Vitamin B-6,Vitamin C,Zinc,Magnesium,Phosphorus,Potassium,Vitamin E,Vitamin K
1013000201,2009-10,Central,2.2080432339471914,3.375082770069569,2.91209943838354,2.756541405775176,0.7291990342922475,5.159431608205218,2.322923853510569,2.5505414714539953,2.3443137678856707,2.9971678421259043,0.9785428217628358,2.418490257946925,4.767642298437828,4.129091289663108,1.974557551189872,0.0,0.0,2.3362525805113883e-05,0.0,0.0
1013000204,2009-10,Central,2.988684104549623,5.310894442654813,3.953930121245161,3.9876730002919465,0.7653091473324883,5.2022240882410165,3.7060375911408254,3.6322958377138166,2.9585025666736273,4.2311185369426525,1.3663934967196056,3.1221439107706286,6.676654929737885,7.138425434176052,2.9488746786891533,0.0,0.0,2.6962329578081854e-05,0.0,0.0
1013000206,2009-10,Central,7.080099171784658,10.067275036235833,9.094884644226608,9.723996617873365,3.607592244161897,18.2511870152123,14.26397757856177,8.555919192653624,7.56184597846814,9.268742002998572,3.2481454233456395,10.292875622996496,15.533250525181101,12.561943883154763,5.542002732924394,0.0,0.0,7.844710439844513e-05,0.0,0.0
101300021302,2009-10,Central,3.006114331493526,4.413859833307475,3.8033522274813913,3.4978989057336256,0.9633150412133211,6.493087774016929,3.3969601883576708,3.3162995520496543,3.0952071271031465,3.716561029935248,1.3231702976591084,3.5263009658207407,5.558339628746467,4.7468022097235245,2.6022468692721654,0.0,0.0,3.044170005449058e-05,0.0,0.0
1021000102,2009-10,Central,2.839240516162111,4.740659007078912,3.6788471659039677,3.5406605439359704,0.7297106912442124,5.302653001141563,3.6008383761252083,3.3433657234685152,2.9054379558901418,3.587126915775477,1.2275114412364916,3.5383829039957293,6.096812574407402,6.0818043916029785,2.35512991086704,0.0,0.0,2.2720412668643685e-05,0.0,0.0
1021000108,2009-10,Central,2.226090852970542,3.2042528164014534,2.9747657084712062,3.052658424218656,0.7817072607265922,5.461831794490629,3.2276475691679676,2.4900934683717324,2.315839451007658,3.079636213900715,0.9133714145521425,2.6109292671318167,5.125342026952394,4.092502899643153,1.7932721787836239,0.0,0.0,2.1525036980493457e-05,0.0,0.0
1021000109,2009-10,Central,2.3662325239410023,3.7531760148214612,3.092885197203364,3.1950428899288807,0.7559526070844592,5.389229993726789,3.5070877080272234,2.9220712478711715,2.49861714384731,3.307424085109052,1.058108923444846,2.839499574135742,6.0977076291839865,5.383968259093555,1.9917134303200574,0.0,0.0,2.2317219628270306e-05,0.0,0.0
1021000110,2009-10,Central,3.073902117252116,4.292884883435205,4.165010855840095,4.180737262922227,1.1744952081026607,7.714223952647212,5.473313134123972,3.483107843227631,3.182266687629113,3.931302140609626,1.2624768770426005,4.036426559452436,7.103352674997768,5.742845563576795,2.347807861387752,0.0,0.0,2.4369595828972657e-05,0.0,0.0
1021000111,2009-10,Central,2.0005964990645726,2.7666832063450384,2.6504464555973875,2.434276997241926,0.6462995378004021,4.656926567955728,2.016743841560623,2.245841672068841,1.993946323688902,2.630291215098043,0.8355775620612967,1.9511145345621799,4.525163978512271,3.6190177912326336,1.7116570015465984,0.0,0.0,1.7304112587318082e-05,0.0,0.0
1021000113,2009-10,Central,2.1754386637570504,3.374912366768319,2.9750737742056557,2.970437846984105,0.6975020821951176,5.152409641927315,2.667028087462365,2.6533754481000433,2.3114051866917307,3.028991943294579,1.0138087894359373,2.4840694375374746,5.070098292620882,4.306830410990708,1.8666008289251839,0.0,0.0,1.9767290298872532e-05,0.0,0.0
1021000201,2009-10,Central,3.115470685909376,5.0537437217092505,4.1672290710339155,4.050097073617818,0.8654194216449188,6.334255688378117,3.301440597257894,3.684921858944457,3.295040145151831,4.256975924665326,1.418379135783142,3.3738905258406784,6.688716482523769,6.285828396951795,2.7633928661528175,0.0,0.0,2.6991632693943504e-05,0.0,0.0
1021000202,2009-10,Central,1.8192735034050662,3.0533525803433106,2.246183622196505,2.3032812391075206,0.48002253336371836,3.5996911249461547,2.348760157209769,2.097351378889786,1.8802421735682613,2.45099908414534,0.7644753405627939,2.2353304177760074,3.6774613654732264,3.1862358505326043,1.5881800655570701,0.0,0.0,2.595781743068853e-05,0.0,0.0
1021000203,2009-10,Central,2.811724592779752,3.951612491997037,3.8640161896324616,3.4460715822374866,0.9153109484943108,6.729027616152768,3.2567438441057903,3.3347592157921424,2.9090521335680624,3.774339399305648,1.2902996545769887,2.806093961192749,6.51012073540308,5.780979965832243,2.360890866963869,0.0,0.0,1.970583518542667e-05,0.0,0.0
102100020304,2009-10,Central,2.0509917089006526,2.9410519454567323,2.626898897621722,2.484042563684692,0.7455546947589345,5.281022900143989,2.737781030470545,2.349532927169669,2.0859988610651694,2.7419376573272722,0.8582983631961845,2.350850302456426,4.550205825662843,3.522342114555713,1.7151663517746636,0.0,0.0,2.3179352542461694e-05,0.0,0.0
1021000207,2009-10,Central,2.017224202905662,3.2517896923884595,2.595436887773432,2.7750572448239037,0.6361356282215634,4.771206757632131,3.0994505430423755,2.4711005737267633,2.1420998076710207,2.909404108837564,0.9096798775044852,2.4328704070434197,4.580151762914175,3.895663480027168,1.766144548236255,0.0,0.0,2.5555108502278544e-05,0.0,0.0
