i,t,m,Energy,Protein,Fiber,Folate,Calcium,Carbohydrate,Iron,Niacin,Riboflavin,Thiamin,Vitamin A,Vitamin B-12,Vitamin B-6,Vitamin C,Zinc,Magnesium,Phosphorus,Potassium,Vitamin E,Vitamin K
0007d1f1449242feb5a25429644fb991,2019-20,Northern,2.784718897486506,2.288789504893542,3.149959568794147,3.2745336432141032,0.666466986944349,5.684732134636183,2.340869531520439,2.092288648749485,2.2905681432586538,3.4478986933054734,1.2738802401760072,1.1381446978979577,5.081356132380848,6.297188568876644,1.7895622169462884,0.022115043759550593,0.10645925847776594,0.015091428654559771,0.16987421628974056,0.4698558602562902
0010cbae3cea4ec9831f6cd92b02dc16,2019-20,Northern,2.8882034283383,2.3442826189389625,3.105390546224353,3.499420664288109,0.6813040306360827,5.134547879803545,2.6496667477825957,2.014716307018804,2.3789474887065896,3.343218986735443,1.2517908205066228,1.3412739155412876,4.387770799382125,6.101486114965416,1.7641218637115048,0.021820164999574926,0.09826616819888034,0.014595364202613051,0.1975493860604973,0.548061868560563
00246782f8654441a9df0f6ec0b6fc9f,2019-20,Northern,1.3217861958533186,1.1076482776417071,1.3239193914031522,1.6677896471223876,0.30547169881235947,2.1668472309867255,1.1111589187895954,0.9106251432722194,1.0292159440734383,1.5848799520959316,0.578631991112906,0.4963493813669522,2.2555758862442965,2.997694888602512,0.8436752897501757,0.017967420437472386,0.08960596539108533,0.00911624882461367,0.10544891459382218,0.2508202723297698
005fbc5779014a0290b088071bde9f72,2019-20,Central,8.794701055858793,7.103283533673175,8.398851383567928,8.183141618635837,1.6181832492840305,14.596402533397288,5.215948146586915,6.598163641172693,7.30297484095356,9.375749327500955,2.8989192338401653,3.7726828896414166,12.971829413269807,11.550934399050183,5.3175974945801014,0.07979329813357293,0.3090328858852102,0.06020945196263569,0.5004728517624324,1.5558540275242345
009c1baa0edb44f8af47773ce0b7caaa,2019-20,Western,4.153314801543584,5.077180383077981,5.060660719843288,6.997726750806039,0.7680050020819158,6.545706807043387,4.249625787465767,3.5329723455081337,3.8666626964241466,5.801051655432833,1.324865277098598,1.8250299283469933,8.480674816613899,10.23200984047834,2.9873771029892024,0.042630873658444854,0.11672267892750794,0.019979469440250395,0.25942615987710427,0.6967368887931387
00b48fb6bcf84dd581bd7b2be5f908a0,2019-20,Central,9.413210732376074,7.598950134501894,8.998151365873932,8.735538375096189,1.7277925601023447,15.622494453664615,5.580711993273747,7.082661041771429,7.800096330980362,10.050384500563974,3.101998770343766,3.9988600053253633,13.853530262292912,12.325909782855415,5.6930386611152555,0.08654569912150963,0.3357640839719886,0.06514149164600036,0.5329527706230266,1.641859560584736
00c2b27287a74f948fef24a8de42825c,2019-20,Central,1.883021189911156,2.10811454813047,2.03630854084562,2.8807693770143774,0.403294829014822,3.1981961852447283,1.848484598482629,1.540714733013951,1.6374581341130945,2.4779402773187864,0.6218767661884799,0.8703013417654627,3.819055929897529,3.482138575067958,1.3405139693060215,0.018479151194860096,0.0742129266606564,0.010320379388234255,0.1438289243464216,0.38131256781133493
00cb487f12014891b3efa5c8679d18ab,2019-20,Northern,1.2899220624452032,1.0250887557629818,1.331277321650283,1.5801708685982192,0.3335836508038366,2.4406240578341736,1.3217489688926254,0.8800800475328177,1.0386199764646837,1.4917127786105724,0.521374603428322,0.6520311543678651,2.117311307061099,2.69695021438082,0.7840949275899171,0.00829162318956728,0.042878145677175586,0.005936195287140873,0.09358972096531824,0.2541589167192602
00d5da8bbd544c548a71f176496ee4b6,2019-20,Northern,4.082521291209669,4.26521529195906,4.3928268953161655,5.984085597921065,0.8706699877767708,5.300263594721198,3.534045254413629,3.121595532453391,3.40424023085598,5.234970615324651,1.9025321904493522,1.564897112630151,6.990609046176776,11.058766712159802,2.9034778389994162,0.06742261140213354,0.2654223842259664,0.027089493392667176,0.33561881063744864,0.763261693604388
00dc3a212a1f40698656b2dc7cc97a85,2019-20,Eastern,1.8758733472471851,1.392593327622341,1.743276586682347,1.7599433351842895,0.3814502077069485,3.5094025281595007,1.4292693436824189,1.281742167123519,1.2309021157092077,2.1065595167766458,0.7899904171020465,0.4730691054358153,3.360300190618398,3.9882727931249957,1.0917065563128405,0.02148911805862685,0.10792222010484312,0.012589367659934089,0.11490364414245388,0.26493543695036553
0142f6f0c8f9435c97ac2563a6f390ec,2019-20,Western,2.6464772395621288,2.6871586468811617,3.277178202586997,3.6560875514183246,0.5323745896342825,4.918338866740296,2.161159174914215,2.2037243625052865,2.2116136611342383,3.4710654735292374,0.7656546987847129,0.9091958077304345,5.060988872057128,5.011313502962791,1.9480803205703414,0.020602839283681996,0.09027444442412387,0.012732688306727613,0.11976530853466132,0.31195290581883295
0182fc7b5eb44c44aef16c3a178fb762,2019-20,Northern,4.8451788376976825,3.4101477373987974,4.8733258066808425,4.549757076682429,0.9621584202759011,7.7474831492432905,3.5454670464581164,3.135548443510847,3.679240035862488,4.908382802134987,2.034579053175795,1.8756758366695125,6.300162645126168,8.299031134637284,2.877842240718771,0.04710658286086455,0.23355411873485543,0.030756820255869132,0.28775292861892043,0.804640592228057
